testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	timePointInMonths	interaction	testStat	signedTestStat	pvalue	adjpvalue
31787	chr15	54899000	54980000	+	SIMULA80K+	15	-8.0797924553511	-2.02906143284754e-06	0.666206703692939	4639.24719369795	4639.24719369795	0	0
32632	chr15	96999000	97040000	+	SIMULA40K+	15	-8.09511299913804	0.0222957875448642	0.658190763671832	1375.15312491062	1375.15312491062	0	0
31105	chr15	22300000	22321000	-	SIMULA20K-	15	-8.0994114760986	0.0289065653443139	0.670784819874984	493.549164482428	493.549164482428	0	0
31407	chr15	37500000	37511000	-	SIMULA10K-	15	-8.09998724801598	0.0303378920087821	0.709117382720614	314.772028096315	314.772028096315	0	0
32683	chr15	100000000	100006000	-	SIMULA05K-	15	-8.09985126226044	0.0305067516306294	0.694001363836746	283.514652807323	283.514652807323	0	0
32292	chr15	79141938	79284823	-	ANKRD34C-AS1	15	-8.10145066272647	0.0323943510193595	0.0994266036293197	3.16294844896925	3.16294844896925	0.075327022055009	0.999323343362223
31689	chr15	48809700	48811588	+	AC012379.2	15	-8.10168351012311	0.0325948342830361	0.469372374758448	2.36939268882361	2.36939268882361	0.123735179936313	0.999323343362223
32566	chr15	92470232	92472546	-	AC090985.2	15	-8.10160326928971	0.032576887143205	0.461925210939374	1.92397242616812	1.92397242616812	0.165419403146104	0.999323343362223
31905	chr15	62196144	62204318	-	AC126323.2	15	-8.10137297960155	0.0324570582693774	0.120481128575939	1.85012760886184	1.85012760886184	0.173768553423743	0.999323343362223
32306	chr15	79920194	79923455	-	AC015871.3	15	-8.10151098236992	0.0325251594553109	0.192043059447507	1.81838035290662	1.81838035290662	0.177506188785049	0.999323343362223
32095	chr15	71817413	71822455	+	AC104938.1	15	-8.10145641444925	0.0325037678744931	0.127039695579722	1.3383056124153	1.3383056124153	0.247332998017114	0.999323343362223
31431	chr15	39600030	39783841	-	FSIP1	15	-8.10140661434656	0.0324848256418893	0.115007474718605	1.33109366850158	1.33109366850158	0.248610746207069	0.999323343362223
32240	chr15	76994125	77037475	+	PSTPIP1	15	-8.10149063133012	0.0324813722558013	0.0710067392882066	1.1605873905412	1.1605873905412	0.281343754119759	0.999323343362223
31260	chr15	28111039	28323179	-	HERC2	15	-8.10149954515457	0.0327480426726673	-0.0351474572741037	1.15283829768441	-1.15283829768441	0.282955781817831	0.999323343362223
32046	chr15	68577992	68727806	+	CORO2B	15	-8.1015330012704	0.0329301220483401	-0.0178034648607725	1.13972908180995	-1.13972908180995	0.285709581166803	0.999323343362223
32128	chr15	73334259	73342357	+	AC068397.2	15	-8.10148324365482	0.0324955781978508	0.0845955667351687	1.12646191211138	1.12646191211138	0.288531279585192	0.999323343362223
32302	chr15	79845149	79924106	-	ST20-MTHFS	15	-8.10151699372128	0.0324893735643318	0.0657295951050735	1.06067584180892	1.06067584180892	0.303061091732918	0.999323343362223
31690	chr15	48823740	48964919	-	SHC4	15	-8.10147590036248	0.0324729992538561	0.0582665692032155	0.99388721415994	0.99388721415994	0.318794157705429	0.999323343362223
32206	chr15	75527178	75602184	-	AC105036.3	15	-8.1015184139942	0.0324898438975469	0.0597153884028287	0.959458771248592	0.959458771248592	0.327323277658027	0.999323343362223
32378	chr15	83011660	83061845	+	AC024270.4	15	-8.10152400918854	0.0324303880472537	0.034657650878509	0.949462547411258	0.949462547411258	0.329856138973981	0.999323343362223
31388	chr15	35370879	35547165	-	DPH6	15	-8.1014800724604	0.032472479833925	0.0523969568782506	0.907254156721592	0.907254156721592	0.340844022949389	0.999323343362223
31727	chr15	50839874	50882015	-	AC021752.1	15	-8.10145020183276	0.0325005736673899	0.0800552388755028	0.841164213493357	0.841164213493357	0.359064017356482	0.999323343362223
31432	chr15	39770558	39802333	-	AC023908.2	15	-8.10145719978683	0.0325212678238052	0.119681825239243	0.838533581448473	0.838533581448473	0.35981650428791	0.999323343362223
31666	chr15	47524168	47527756	+	AC009558.2	15	-8.10145719978672	0.0325212678237178	0.119681825312498	0.838533581381171	0.838533581381171	0.359816504307189	0.999323343362223
32380	chr15	83019114	83020802	+	AC022558.3	15	-8.10142988081173	0.0325064280891742	0.0962061539338918	0.80695132869937	0.80695132869937	0.369023129110514	0.999323343362223
32565	chr15	92416546	92417689	+	AC090985.1	15	-8.10144657661546	0.032521725930975	0.12644439471357	0.805292916292274	0.805292916292274	0.369515571114661	0.999323343362223
32666	chr15	99136322	99250581	-	TTC23	15	-8.10151642970702	0.0324634812503979	0.0384131388202769	0.798098406408144	0.798098406408144	0.371662523550923	0.999323343362223
32375	chr15	82924883	83103443	+	AC022558.2	15	-8.10152102810365	0.0324415990517354	0.0299994825515792	0.750602143566312	0.750602143566312	0.386285655502884	0.999323343362223
32105	chr15	72277866	72351794	+	AC009690.2	15	-8.1016067566142	0.0325809455891974	0.226825916563352	0.738429662362023	0.738429662362023	0.390164378041118	0.999323343362223
32379	chr15	83016422	83068252	-	BTBD1	15	-8.10152377812752	0.0324507419840132	0.0313130901421624	0.73453677503062	0.73453677503062	0.391416584119221	0.999323343362223
32133	chr15	73730047	73732711	-	AC022188.1	15	-8.1014269102597	0.0325128835048798	0.10438393414086	0.725683168547221	0.725683168547221	0.394286030385945	0.999323343362223
31358	chr15	33984405	33988268	+	AC009268.3	15	-8.10150772743346	0.0325235484657539	0.0789022379232288	0.714212631512282	0.714212631512282	0.398048857601029	0.999323343362223
32526	chr15	90387241	90502239	+	IQGAP1	15	-8.10151516239607	0.0324770241570823	0.0383219218872476	0.694284337030922	0.694284337030922	0.404710930635225	0.999323343362223
32054	chr15	69037548	69044565	-	AC027088.3	15	-8.10144364095798	0.032525254242676	0.121238720018241	0.664555594870308	0.664555594870308	0.414956239003972	0.999323343362223
31268	chr15	28703553	28704790	-	RN7SL719P	15	-8.10144364095801	0.0325252542426778	0.121238720018244	0.664555593870546	0.664555593870546	0.414956239354913	0.999323343362223
31573	chr15	43533461	43585504	-	PPIP5K1	15	-8.10141562728301	0.0324544118730214	0.0384616948977358	0.661945359925312	0.661945359925312	0.415873997053877	0.999323343362223
31741	chr15	51447710	51623833	-	DMXL2	15	-8.10148634217557	0.0327304751910789	-0.0212830290122068	0.648882937777216	-0.648882937777216	0.420512341739593	0.999323343362223
31834	chr15	57590903	57685364	+	MYZAP	15	-8.10148744961643	0.0324820921048711	0.039264976871551	0.616728669349413	0.616728669349413	0.432265536936098	0.999323343362223
32527	chr15	90393489	90398881	-	AC018946.1	15	-8.10148898238658	0.0325274933692846	0.0840591011805458	0.614465529611152	0.614465529611152	0.433111396421841	0.999323343362223
31779	chr15	53115364	53129698	+	LINC02490	15	-8.10143342216688	0.0325133508124694	0.0826282306295286	0.586239762992818	0.586239762992818	0.443876873857251	0.999323343362223
31977	chr15	65194759	65212473	-	CILP	15	-8.10149363335265	0.0324981418396346	0.0450726939000395	0.585932846626065	0.585932846626065	0.443996185358191	0.999323343362223
31395	chr15	36438971	36445512	-	AC087516.2	15	-8.10149122716554	0.0325143600893271	0.0571630567521432	0.562789825661412	0.562789825661412	0.453138358362252	0.999323343362223
31129	chr15	24100826	24445011	+	PWRN1	15	-8.10147884467903	0.0327701076990229	-0.0147466557961682	0.561202273109529	-0.561202273109529	0.453776233703434	0.999323343362223
32060	chr15	69297911	69407780	+	PAQR5	15	-8.10147071879605	0.0324552027817062	0.0278803836556665	0.551917685595754	0.551917685595754	0.457535185852605	0.999323343362223
