testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-8.58895316963724	1.09653939547759	1.00594841247596	1.36539634416179	1.46036741797244	-0.338666607397088	0.589963061652929	2802.05644706707	2802.05644706707	0	0	TRUE	0.516549317052847	1696.7106122569	1696.7106122569	0	0
13267	chr11	66069271	66244744	+	PACS1	11	-8.59278597577885	1.09946889011957	1.0073212585572	1.37026695338363	1.46226114392888	-0.3339376358031	-0.135223193878363	114.143347228877	-114.143347228877	0	0	TRUE	-0.175910859556652	176.002070019022	-176.002070019022	0	0
22245	chr21	46457890	46570015	+	DIP2A	21	-8.59323635586394	1.09958434076695	1.00730922850635	1.3711139208039	1.46227261104435	-0.334270767108666	-0.131878877049502	49.791388451471	-49.791388451471	1.70996550252767e-12	1.81624643530016e-10	TRUE	-0.19543780402166	95.0283156475052	-95.0283156475052	0	0
13229	chr11	65421797	65445540	+	NEAT1	11	-8.59321420413804	1.0995419880493	1.00716716686419	1.37088916892869	1.46254746159813	-0.334175614814775	-0.163035711787542	76.7202726923861	-76.7202726923861	0	0	TRUE	-0.185173662175028	90.8392791450024	-90.8392791450024	0	0
7876	chr6	32261701	32407763	+	TSBP1-AS1	6	-8.5927583244725	1.09965389940772	1.00741434671153	1.37007654186673	1.46177656644504	-0.33444741143279	-0.039283018746426	9.69370507565327	-9.69370507565327	0.00184900337160898	0.0206460881451477	TRUE	-0.121415313926744	79.1774775042432	-79.1774775042432	0	0
19269	chr17	75941506	75980166	-	ACOX1	17	-8.59270069704753	1.09961165838369	1.00731994705942	1.37027736038498	1.46207096075565	-0.334419314378307	-0.202700432496121	66.8273585416609	-66.8273585416609	3.33066907387547e-16	4.18089805200659e-14	TRUE	-0.209676490817112	68.7894783333177	-68.7894783333177	1.11022302462516e-16	1.11299858218672e-13
19352	chr17	80543837	80966368	+	RPTOR	17	-8.59259665240041	1.09971711414613	1.00728952378353	1.37004346243406	1.4621341775932	-0.334508421154796	-0.15234001235798	40.1737874455284	-40.1737874455284	2.32345032102899e-10	2.03051911599799e-08	TRUE	-0.21577658135823	66.6066550639225	-66.6066550639225	3.33066907387547e-16	2.86199635419442e-13
18332	chr17	7856685	7886209	-	NAA38	17	-8.59259515587632	1.09946071952868	1.00720321563941	1.37020772689835	1.4623219657679	-0.334484452961566	-0.10748128887849	34.176889403956	-34.176889403956	5.03230512816089e-09	3.69606751115136e-07	TRUE	-0.154777345690818	64.0536293654004	-64.0536293654004	1.22124532708767e-15	9.18223830304044e-13
8037	chr6	42563061	42693504	+	UBR2	6	-8.59269901869135	1.09968814484567	1.00743648651797	1.37002358719983	1.46175699282734	-0.334439477637391	-0.174585890397457	46.1330812495435	-46.1330812495435	1.10487174964646e-11	1.08971922279417e-09	TRUE	-0.204338185787031	57.890136441798	-57.890136441798	2.77555756156289e-14	1.85499763697787e-11
18172	chr17	2059842	2304785	-	SMG6	17	-8.59265637319408	1.09959895371468	1.00726427144677	1.37012380100392	1.46155192313574	-0.334465699892858	-0.198728672088925	47.1054523746716	-47.1054523746716	6.72684130620382e-12	6.73074092435235e-10	TRUE	-0.231678483289569	55.0380636722548	-55.0380636722548	1.18238752122579e-13	7.11206094017314e-11
7810	chr6	31546607	31558829	+	NFKBIL1	6	-8.59282996336689	1.09951119390235	1.00725243561879	1.37044656406132	1.46197535531699	-0.334517680948611	-0.217505308380985	36.7451834070962	-36.7451834070962	1.34622812897334e-09	1.06831712671631e-07	TRUE	-0.276790288417603	52.3913657629164	-52.3913657629164	4.54747350886464e-13	2.48664119598371e-10
7877	chr6	32288525	32372899	-	TSBP1	6	-8.5926850115607	1.09958266939369	1.00735939895492	1.36999803704594	1.4617477749495	-0.334603183056987	-0.0146912609000061	1.21869326662272	-1.21869326662272	0.269617251475857	0.58462233171775	TRUE	-0.104736281054595	52.0588515081909	-52.0588515081909	5.38569189245663e-13	2.69957806109389e-10
13401	chr11	72836744	73143318	-	FCHSD2	11	-8.59240447238693	1.09962109839553	1.00754276854359	1.36973818586375	1.46125774607587	-0.334436629850144	-0.154971808706488	51.7668342569377	-51.7668342569377	6.24944540561501e-13	6.95905985167194e-11	TRUE	-0.157161308181522	51.2666453109123	-51.2666453109123	8.06354982785251e-13	3.73094247804099e-10
138	chr1	8352403	8818640	-	RERE	1	-8.59263939494654	1.09982089809205	1.00736780956984	1.37001415818001	1.46148621288712	-0.334448869307996	-0.167225957413243	43.7823478704086	-43.7823478704086	3.6699976391219e-11	3.47091283568461e-09	TRUE	-0.186019694860609	51.0529400015948	-51.0529400015948	8.99058605341452e-13	3.86274107937774e-10
2735	chr2	43230835	43597046	-	THADA	2	-8.59272838682393	1.09955025684177	1.0072529175747	1.36990759733983	1.46177249652093	-0.334429101115407	-0.116971084191333	27.8736714784754	-27.8736714784754	1.29499980183745e-07	7.1525429055086e-06	TRUE	-0.168077817806909	50.8611397820059	-50.8611397820059	9.91318138687802e-13	3.97518573613809e-10
19088	chr17	59706653	59842255	+	VMP1	17	-8.59279110491132	1.09965474624366	1.00736624325852	1.37015194451771	1.4621130238987	-0.334488308442261	-0.103163853968221	21.9851163197309	-21.9851163197309	2.74773027186814e-06	0.000110429676946806	TRUE	-0.167625276579924	50.6396617591381	-50.6396617591381	1.10977893541531e-12	4.16001770068656e-10
20683	chr19	41548517	41586843	+	CEACAM21	19	-8.59280096112715	1.09935462128625	1.007215328429	1.37052974123144	1.46224527881426	-0.334421935636015	-0.121158198120359	39.0023129556794	-39.0023129556794	4.23303725405333e-10	3.65311115024802e-08	TRUE	-0.141912776639366	50.4233502314892	-50.4233502314892	1.23911991778414e-12	4.16001770068656e-10
14434	chr12	53506690	53626979	-	ATF7-NPFF	12	-8.59249238520919	1.09914951061381	1.00707982738158	1.36981453094328	1.4618574492472	-0.334461794933293	-0.179207228802756	49.2186740390025	-49.2186740390025	2.28961294368446e-12	2.39507390351478e-10	TRUE	-0.18860465076984	50.4142810244812	-50.4142810244812	1.24489307751219e-12	4.16001770068656e-10
21752	chr20	48624251	48828999	-	PREX1	20	-8.59294901740523	1.09952036998163	1.00734842046717	1.37049234925433	1.46172806854297	-0.334508969959138	-0.296473105864596	33.2072281512665	-33.2072281512665	8.28420210208236e-09	5.74249851732489e-07	TRUE	-0.430869897600776	46.3371169219026	-46.3371169219026	9.95603599562855e-12	3.1518713954582e-09
1374	chr1	150066292	150145326	+	VPS45	1	-8.59279947450064	1.09957820933021	1.0071437465175	1.37013418395523	1.46200266028728	-0.334453544317469	-0.197698571645942	42.1186470701359	-42.1186470701359	8.59001758612976e-11	7.90739752195198e-09	TRUE	-0.215596728532913	45.6554195553763	-45.6554195553763	1.40994993458321e-11	4.240424428259e-09
20934	chr19	49289637	49326191	-	SLC6A16	19	-8.5926129788797	1.09959176142243	1.0072702468413	1.37008168077597	1.46193873926705	-0.334495435737504	-0.181621092508153	45.5761577518424	-45.5761577518424	1.4681811322248e-11	1.40782257456667e-09	TRUE	-0.185154747331978	45.1556671648286	-45.1556671648286	1.81978876412359e-11	5.21239496009684e-09
19280	chr17	76142473	76241493	-	RNF157	17	-8.59277852285984	1.09955241266908	1.0072531511908	1.37039755279851	1.46187515867812	-0.334521072294599	-0.303279112456439	51.5270829322981	-51.5270829322981	7.06212865964062e-13	7.73919623272363e-11	TRUE	-0.318567755408443	44.4804103610804	-44.4804103610804	2.56915599905483e-11	7.02430606105218e-09
19249	chr17	75318075	75406709	-	GRB2	17	-8.59254273683978	1.09949786443729	1.0073926435169	1.36988619798544	1.46208271649366	-0.334495785484165	-0.0901598665098889	25.4179761962732	-25.4179761962732	4.61596721290647e-07	2.30932156796422e-05	TRUE	-0.123833867636487	43.0838492281036	-43.0838492281036	5.24433829696136e-11	1.37150847200968e-08
19323	chr17	78674047	78783297	-	CYTH1	17	-8.59279967916764	1.09944145567352	1.00731785038576	1.37003297172773	1.46178803552678	-0.334446927664383	-0.120399024197272	24.1629560120637	-24.1629560120637	8.85186471011323e-07	3.99433163128247e-05	TRUE	-0.169804561005364	42.4724832894281	-42.4724832894281	7.168365900867e-11	1.79657170390479e-08
17130	chr15	90716345	90816166	+	BLM	15	-8.59267780892408	1.09952774188644	1.00730010202849	1.37002862762575	1.46171646427398	-0.334626062455624	-0.0336950155276231	1.8627796259243	-1.8627796259243	0.172304334090391	0.445872984467789	TRUE	-0.188538748407725	42.1834834093461	-42.1834834093461	8.30988611255634e-11	1.99935859868106e-08
4716	chr3	105655460	105870012	-	CBLB	3	-8.59300817842176	1.09949221918851	1.00726895196393	1.37046914681506	1.46163341997703	-0.334476248670245	-0.351630804293803	35.8258222111035	-35.8258222111035	2.15769091482798e-09	1.63699978856839e-07	TRUE	-0.467923964647539	40.644952487899	-40.644952487899	1.82558190786608e-10	4.22341352915941e-08
465	chr1	27970346	28089637	-	EYA3	1	-8.59252121776095	1.09929510107615	1.00704906340447	1.36974004992743	1.46158190131739	-0.334476489087279	-0.14469806269302	32.0976819689386	-32.0976819689386	1.46612142426505e-08	9.73279068569802e-07	TRUE	-0.166446655665945	39.7161070385482	-39.7161070385482	2.93693291908426e-10	6.54283389195993e-08
18955	chr17	48133441	48431214	-	SKAP1	17	-8.59245161475853	1.09946166961241	1.00734092533547	1.36980928201493	1.46157093407927	-0.33454408225347	-0.160435008422077	33.4880479900166	-33.4880479900166	7.17032622166158e-09	5.05142165656649e-07	TRUE	-0.178837679177092	39.4560358691961	-39.4560358691961	3.35529048989258e-10	7.20788296310853e-08
13300	chr11	67118262	67258082	+	KDM2A	11	-8.59243040625822	1.09973779576278	1.00760451520147	1.36965919817562	1.46172477295354	-0.33441372687987	-0.095939321856363	37.4816989491228	-37.4816989491228	9.22747545040181e-10	7.67548078428604e-08	TRUE	-0.0989801638979044	39.0899131720653	-39.0899131720653	4.04729694203354e-10	8.39465210563164e-08
13222	chr11	65180193	65212006	+	CAPN1	11	-8.5924636827714	1.09931955268286	1.00705103706954	1.36988832477204	1.46190200468905	-0.334523285902141	-0.168155290795248	40.4065003382275	-40.4065003382275	2.06253791823485e-10	1.84931971266148e-08	TRUE	-0.16889439868032	38.1109509750968	-38.1109509750968	6.68339716902722e-10	1.34002113238996e-07
20042	chr19	8443766	8489114	+	HNRNPM	19	-8.59276707290696	1.09987430999183	1.00775954857369	1.37028695287794	1.46159543238873	-0.334567499777255	-0.222222587669545	30.0606524569448	-30.0606524569448	4.18741953334134e-08	2.55840216444147e-06	TRUE	-0.263523781241267	37.9149231052725	-37.9149231052725	7.3897821195601e-10	1.43385611126303e-07
