testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-9.92365793030399	0.0430171356258956	-0.0935352044018964	0.533083916835727	2.68008971851652	0.13543766503163	2.32705213728013	3145.18599131241	3145.18599131241	0	0	TRUE	2.06202450930705	2115.44387400875	2115.44387400875	0	0
14610	chr12	65855946	65883041	-	HMGA2-AS1	12	-9.92970882619571	0.04444617835399	-0.0924132719598516	0.532380239440393	2.67751185759858	0.160661478900144	2.01549367877731	405.551963991049	405.551963991049	0	0	TRUE	1.43335761635792	138.355693093035	138.355693093035	0	0
23278	chrX	79143662	79175315	+	GPR174	23	-9.93089818606454	0.0451083070501407	-0.0919399421156568	0.531881523000256	2.67735006893822	0.164407369277343	2.42098954644478	144.505923107499	144.505923107499	0	0	TRUE	1.20137812523336	12.2771052042663	12.2771052042663	0.000458549094277894	0.999715093895476
18574	chr17	31093926	31377677	+	NF1	17	-9.9266335559539	0.0454214132507684	-0.0899856474545658	0.532021753735936	2.66575025152492	0.131719717117829	2.21373647643917	4331.85608616521	4331.85608616521	0	0	TRUE	0.173353702261142	10.7712095445895	10.7712095445895	0.00103091118133136	0.999715093895476
16003	chr14	50532025	50633049	+	ATL1	14	-9.93112062566566	0.0450828712133927	-0.0919041291302159	0.532580456855456	2.67723977845243	0.164988975242527	1.66623362367008	40.3563017141423	40.3563017141423	2.11621720147548e-10	4.22289067831685e-08	TRUE	0.935686815199346	8.28947135372437	8.28947135372437	0.00398755955063534	0.999715093895476
4464	chr3	50606521	50612831	-	CISH	3	-9.93107826413729	0.0451325197566197	-0.0919082924707731	0.53227179081651	2.67440957571935	0.165083990176912	2.59163898636416	95.5175105386879	95.5175105386879	0	0	TRUE	1.64011313567989	8.15550135978265	8.15550135978265	0.00429307300430504	0.999715093895476
334	chr1	20806291	21177888	-	EIF4G3	1	-9.93115024790351	0.0451071218018628	-0.0919756263870733	0.532577380931684	2.67683974437041	0.164510485803185	0.327435304606099	20.4277469845256	20.4277469845256	6.19254158362725e-06	0.000768554825567983	TRUE	-0.226568500661571	7.75817045150325	-7.75817045150325	0.0053470096334477	0.999715093895476
18680	chr17	38868858	38921769	+	LASP1	17	-9.93107678414708	0.0450908646937855	-0.0919579441327894	0.532228453382762	2.67666604815532	0.165168257637619	1.32373806991508	25.0612422047125	25.0612422047125	5.55380042399634e-07	8.69554260230934e-05	TRUE	0.835164152445708	6.85917963966494	6.85917963966494	0.00881870275641406	0.999715093895476
16594	chr15	34978340	34989287	-	ZNF770	15	-9.93116536443301	0.0451395570619892	-0.0919260828497944	0.532512698593796	2.67704349361834	0.16541027405969	0.440228206584754	0.108686695370125	0.108686695370125	0.741644296767701	0.999878024415385	TRUE	52.0067994613487	6.69035674672341	6.69035674672341	0.00969358052462965	0.999715093895476
5134	chr3	159913399	160208092	-	IL12A-AS1	3	-9.93116766710721	0.0451250518239158	-0.0919294200630427	0.532507983055905	2.67703680260742	0.165425994539819	2.57090827961877	0.785521494661225	0.785521494661225	0.375457771924216	0.999878024415385	TRUE	52.00678977731	6.69035551670822	6.69035551670822	0.00969358721274183	0.999715093895476
19283	chr17	76309477	76354916	-	PRPSAP1	17	-9.93113133045373	0.0451369739375397	-0.0919459192647616	0.532499240977411	2.67719195275975	0.16554830755419	-0.326495935454958	4.15997614950174	-4.15997614950174	0.0413899868252573	0.999878024415385	TRUE	-0.373001318102679	5.27395444185822	-5.27395444185822	0.0216467845326321	0.999715093895476
17927	chr16	69564965	69704654	+	NFAT5	16	-9.93113421845861	0.0451062304201481	-0.0919476653123153	0.53246710179487	2.6772864102631	0.165685375316264	-0.178532837792004	3.57572624483146	-3.57572624483146	0.0586298067418798	0.999878024415385	TRUE	-0.21846526229501	5.24610059510451	-5.24610059510451	0.0219960100757913	0.999715093895476
18887	chr17	44395280	44504406	-	GPATCH8	17	-9.93118233564483	0.045146625027297	-0.0918672905796229	0.532527009278811	2.67697280710198	0.165782051820505	-0.204488097708906	4.96876832467387	-4.96876832467387	0.0258090199173091	0.999878024415385	TRUE	-0.210075007857295	5.18721324988292	-5.18721324988292	0.0227536741189631	0.999715093895476
18332	chr17	7856685	7886209	-	NAA38	17	-9.93116499823916	0.0451355783177566	-0.0919301933893108	0.532513528212784	2.67704498737968	0.165438771081897	-0.00861815187318564	0.0125146638602018	-0.0125146638602018	0.910927309655912	0.999878024415385	TRUE	-0.182235815355866	5.18566840994754	-5.18566840994754	0.0227739107185894	0.999715093895476
7836	chr6	31739019	31764850	+	MSH5-SAPCD1	6	-9.93118080984319	0.0451249612062177	-0.0919403499951781	0.532603935507661	2.67706609749966	0.165680450142998	-0.266414068069891	4.46181108744349	-4.46181108744349	0.0346607299744695	0.999878024415385	TRUE	-0.286377570056858	5.05521521813353	-5.05521521813353	0.0245519326358019	0.999715093895476
19352	chr17	80543837	80966368	+	RPTOR	17	-9.93115150555509	0.0451492078988742	-0.0919335233405847	0.532482030572285	2.67724831380124	0.165767764680569	-0.193964140846922	4.90339617489371	-4.90339617489371	0.0268039316306488	0.999878024415385	TRUE	-0.197344751772509	5.03526241597137	-5.03526241597137	0.0248363238242979	0.999715093895476
19269	chr17	75941506	75980166	-	ACOX1	17	-9.93117217199954	0.0451318469331857	-0.0919158376172862	0.532563634837794	2.67724021836132	0.165671668195429	-0.189794922986702	3.49131498829229	-3.49131498829229	0.0616915628098813	0.999878024415385	TRUE	-0.22999080555204	5.00051881442778	-5.00051881442778	0.0253397218316811	0.999715093895476
7835	chr6	31738947	31762676	+	MSH5	6	-9.93117846323728	0.0451249242725327	-0.0919403527793946	0.532594921519441	2.67706651655414	0.165670474226267	-0.261192912136067	4.22783989383606	-4.22783989383606	0.0397660198202146	0.999878024415385	TRUE	-0.281362295285178	4.80925642803777	-4.80925642803777	0.0283072570718765	0.999715093895476
720	chr1	45343882	45492163	-	TESK2	1	-9.93113829204482	0.0451291128465022	-0.0919335626479899	0.532517074163775	2.67726311213824	0.16552317359293	-0.397638704543305	4.4204838766309	-4.4204838766309	0.0355099652440249	0.999878024415385	TRUE	-0.423393848503693	4.78145714502898	-4.78145714502898	0.0287677681824661	0.999715093895476
8219	chr6	78934418	79079254	-	PHIP	6	-9.93114334039812	0.0451429710062999	-0.0919299377113311	0.532487057140364	2.67729253631765	0.165494669388719	-0.582856611751113	4.93345068470808	-4.93345068470808	0.0263416667134517	0.999878024415385	TRUE	-0.585807604061803	4.77916075734538	-4.77916075734538	0.0288061562658151	0.999715093895476
20556	chr19	37145539	37173695	-	ZNF585A	19	-9.93116080745341	0.0451367152116902	-0.0919337460415148	0.532523008596903	2.67736959174678	0.165426672428778	-0.933151203470126	2.55321322457166	-2.55321322457166	0.110070192291897	0.999878024415385	TRUE	-1.61087598547655	4.77588616855792	-4.77588616855792	0.0288609889439979	0.999715093895476
20710	chr19	42396173	42652355	+	LIPE-AS1	19	-9.93116775507335	0.0451373023389089	-0.0919302216662397	0.532515886403959	2.67731505827283	0.165553977747017	-0.455820837019324	4.46524925599806	-4.46524925599806	0.0345910424854689	0.999878024415385	TRUE	-0.471970401523382	4.74713883298682	-4.74713883298682	0.0293470509795256	0.999715093895476
20713	chr19	42507305	42529481	-	CEACAM1	19	-9.93115445745089	0.0451300953839338	-0.0919304348047938	0.532507031172518	2.67740921857175	0.165457728919065	-0.775571641041338	4.02118254380184	-4.02118254380184	0.044932198195045	0.999878024415385	TRUE	-0.911194313744306	4.6911088260531	-4.6911088260531	0.0303190760587206	0.999715093895476
8092	chr6	45327726	45664349	+	RUNX2	6	-9.93110928724026	0.0450744867084191	-0.091982590954035	0.532469589173802	2.6770556835702	0.165589729932029	-0.2878967895198	3.88500452169683	-3.88500452169683	0.0487191312773016	0.999878024415385	TRUE	-0.317545857854123	4.67094958678354	-4.67094958678354	0.0306769613326457	0.999715093895476
19274	chr17	76038784	76073517	-	SRP68	17	-9.9311611568562	0.0451429012442351	-0.0919083760102207	0.532504695850847	2.67764793043755	0.165539245028655	-0.383543234430577	4.63879577192711	-4.63879577192711	0.0312569282808102	0.999878024415385	TRUE	-0.396767853124182	4.64427658019122	-4.64427658019122	0.0311572668209994	0.999715093895476
17468	chr16	15594386	15644154	-	MARF1	16	-9.93116028407637	0.045161156658983	-0.0919304275207752	0.532552443423455	2.67717773852599	0.165547129116586	-0.402394714870333	4.60671906458447	-4.60671906458447	0.0318469087005626	0.999878024415385	TRUE	-0.403796007727758	4.56103151550633	-4.56103151550633	0.0327073684683785	0.999715093895476
8549	chr6	147203424	147390476	+	STXBP5	6	-9.93114825348187	0.0451446311765472	-0.0919274072666872	0.532529855057019	2.67725317208157	0.165479739431194	-0.334838562239401	2.70825721661095	-2.70825721661095	0.0998299996151768	0.999878024415385	TRUE	-0.459026856937509	4.55097275253502	-4.55097275253502	0.0329000500100132	0.999715093895476
7421	chr5	177132078	177300210	+	NSD1	5	-9.9311365210775	0.045123223378567	-0.0919303368658096	0.532440962140957	2.67712679260131	0.165652371455595	-0.206329811595307	3.56750455938163	-3.56750455938163	0.0589207931462853	0.999878024415385	TRUE	-0.235615127327974	4.53367089861422	-4.53367089861422	0.0332342552476275	0.999715093895476
