testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-10.2708306874932	0.649135581217216	0.46496424080808	1.24886188202054	0.672540363249913	-0.125733363079477	1.07921345205973	56094.6868176656	56094.6868176656	0	0	TRUE	1.04824881069862	48937.4394988618	48937.4394988618	0	0
14610	chr12	65855946	65883041	-	HMGA2-AS1	12	-10.2860265885855	0.6571320267943	0.471897254251335	1.25846002922358	0.667954102156376	-0.109260906137944	0.995925882689931	6836.22025145125	6836.22025145125	0	0	TRUE	0.921789857753967	4723.57427513041	4723.57427513041	0	0
18574	chr17	31093926	31377677	+	NF1	17	-10.2858488679134	0.659267562069733	0.47381986945355	1.25765851793459	0.662501359317661	-0.112062435711194	0.496116006586733	10445.5310675311	10445.5310675311	0	0	TRUE	0.112348282476142	299.82948618196	299.82948618196	0	0
13267	chr11	66069271	66244744	+	PACS1	11	-10.2882273890284	0.658714711186435	0.47293169682028	1.25993331725569	0.667027056861321	-0.106290541883784	-0.095536485801588	175.895842584781	-175.895842584781	0	0	TRUE	-0.121212953731308	272.290882243775	-272.290882243775	0	0
11296	chr9	129887186	130044194	-	FNBP1	9	-10.288193894839	0.658797759926852	0.472966059795226	1.25983221130415	0.666688261506226	-0.106929641963733	0.0585965608404843	39.3328911345452	39.3328911345452	3.57370466552709e-10	1.74682129988225e-08	TRUE	-0.142002083232429	173.62459977204	-173.62459977204	0	0
19249	chr17	75318075	75406709	-	GRB2	17	-10.2882914135083	0.658816629995722	0.473046256727715	1.25996370016823	0.667204066045376	-0.106533406627663	-0.13589082179978	139.01537832804	-139.01537832804	0	0	TRUE	-0.147192974650061	160.215475896839	-160.215475896839	0	0
13401	chr11	72836744	73143318	-	FCHSD2	11	-10.2881991042174	0.658829984041682	0.472993428457803	1.25981007319803	0.66681855568326	-0.106484453909832	-0.121786790662741	130.739883950446	-130.739883950446	0	0	TRUE	-0.128033417318905	142.673884680495	-142.673884680495	0	0
7952	chr6	35573584	35729583	-	FKBP5	6	-10.2882803169868	0.658796796466552	0.472960935488214	1.25995589107007	0.667087441535044	-0.106583355232282	-0.156060512887082	115.678560077678	-115.678560077678	0	0	TRUE	-0.163915775615331	124.789860782214	-124.789860782214	0	0
1560	chr1	155335267	155563803	-	ASH1L	1	-10.2883045286257	0.658852709466866	0.473089606778115	1.25993077930084	0.666827532260411	-0.10650039629538	-0.106062869797443	92.6086683394387	-92.6086683394387	0	0	TRUE	-0.121700772576603	117.334640360437	-117.334640360437	0	0
18332	chr17	7856685	7886209	-	NAA38	17	-10.2882853795519	0.658750349915592	0.472959910237686	1.26009852277047	0.667169825292137	-0.106544971880073	-0.103668274665972	98.5058710006997	-98.5058710006997	0	0	TRUE	-0.113371368432537	115.656379954889	-115.656379954889	0	0
22642	chr22	40043816	40335807	+	TNRC6B	22	-10.288169420909	0.658736184783008	0.472877786075898	1.25975784262062	0.66677277578911	-0.106528404032582	-0.131978175400867	113.982506420929	-113.982506420929	0	0	TRUE	-0.133882585829674	115.533483406529	-115.533483406529	0	0
13229	chr11	65421797	65445540	+	NEAT1	11	-10.2883407985107	0.658757852254447	0.472945708118239	1.26015954791927	0.667225771564581	-0.106545480929463	-0.105497249254027	93.2304397057742	-93.2304397057742	0	0	TRUE	-0.117804123758322	113.469946910162	-113.469946910162	0	0
2735	chr2	43230835	43597046	-	THADA	2	-10.2882789038017	0.658794768860438	0.472947504381367	1.26005421802593	0.667040602485944	-0.106561650672964	-0.138228216302065	110.885428305715	-110.885428305715	0	0	TRUE	-0.14026437397725	113.146293041296	-113.146293041296	0	0
334	chr1	20806291	21177888	-	EIF4G3	1	-10.2881729405027	0.658787448357891	0.47296350945869	1.25978447331942	0.666809036966475	-0.106544645251905	-0.12135702002897	106.274304646533	-106.274304646533	0	0	TRUE	-0.125781856456149	112.801648686174	-112.801648686174	0	0
7876	chr6	32261701	32407763	+	TSBP1-AS1	6	-10.2875678190589	0.658767449596755	0.472780398235782	1.25952845225956	0.667075260180563	-0.108432525088741	0.35047574724727	1905.90849500895	1905.90849500895	0	0	TRUE	-0.11861822548033	109.241121209692	-109.241121209692	0	0
12654	chr11	9778666	10295207	-	SBF2	11	-10.2882500433819	0.658770632950968	0.472959071822123	1.25991904489761	0.666927690996921	-0.106756069463553	-0.0113982791642364	0.689917938783765	-0.689917938783765	0.406192294174865	0.667947714413773	TRUE	-0.159250988477272	106.920608722139	-106.920608722139	0	0
20879	chr19	48208085	48256912	-	CARD8	19	-10.2882890275472	0.658745926826286	0.472948154428617	1.2601102703879	0.667131363548595	-0.106589799080364	-0.0863428536609335	65.041191208642	-65.041191208642	7.7715611723761e-16	6.40569659770163e-14	TRUE	-0.111735301623666	103.567870973144	-103.567870973144	0	0
