testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
7876	chr6	32261701	32407763	+	TSBP1-AS1	6	-8.76331062461629	1.14340030619531	1.02424358370486	0.837804673084186	0.143740089092902	0.292720889124003	0.284549083387868	1353.65975890891	1353.65975890891	0	0	TRUE	-0.481048072720967	959.73779372382	-959.73779372382	0	0
11296	chr9	129887186	130044194	-	FNBP1	9	-8.76215454459705	1.14402663736149	1.02197759262286	0.837152501740489	0.142547161245963	0.292176010763023	0.423442544852015	2521.2328766482	2521.2328766482	0	0	TRUE	0.306051815178746	952.839701159159	952.839701159159	0	0
1963	chr1	198638039	198757476	+	PTPRC	1	-8.76270130273919	1.14384668649036	1.02125360165015	0.835802073887327	0.144484876221998	0.293035560731958	0.682551402411276	2909.69088562019	2909.69088562019	0	0	TRUE	0.5786015188074	922.25776253012	922.25776253012	0	0
19352	chr17	80543837	80966368	+	RPTOR	17	-8.76425462764965	1.1442923048765	1.02409618878148	0.838916583945261	0.145549232700608	0.29636854860409	-0.660477317353854	774.692284185905	-774.692284185905	0	0	TRUE	-0.699527094736398	775.000840114663	-775.000840114663	0	0
7877	chr6	32288525	32372899	-	TSBP1	6	-8.76310682030796	1.14323173962272	1.02477297623576	0.838210552601653	0.144120135879612	0.292115569240223	0.351990888247743	1942.14728506352	1942.14728506352	0	0	TRUE	-0.46438256219078	732.691311588977	-732.691311588977	0	0
19249	chr17	75318075	75406709	-	GRB2	17	-8.76424093074679	1.14324767502029	1.02327751777095	0.838234793415038	0.144609769293467	0.29692027712103	-0.480765659746546	710.307183674537	-710.307183674537	0	0	TRUE	-0.498467221260885	712.494627716718	-712.494627716718	0	0
13267	chr11	66069271	66244744	+	PACS1	11	-8.76434305944159	1.14352315378671	1.02320449930431	0.838382853198078	0.144356316371523	0.297210840672292	-0.341731349841172	608.276356826536	-608.276356826536	0	0	TRUE	-0.380009085508629	672.197161826538	-672.197161826538	0	0
18810	chr17	42199176	42277391	-	STAT5B	17	-8.76426805679881	1.14343065126748	1.02370225759947	0.838408474852668	0.144562675687925	0.296505107738037	-0.428347898575808	428.715320208343	-428.715320208343	0	0	TRUE	-0.587230645272827	576.010666147107	-576.010666147107	0	0
20934	chr19	49289637	49326191	-	SLC6A16	19	-8.76464751119601	1.1436843938342	1.02363411578333	0.83842112804167	0.144113239008153	0.296722076103405	-0.438856373671675	376.690431637689	-376.690431637689	0	0	TRUE	-0.595244808287423	486.000679621939	-486.000679621939	0	0
20574	chr19	37906207	38208369	+	SIPA1L3	19	-8.76372103180002	1.14333126183198	1.02199410902567	0.837723956108401	0.144639958931259	0.294118478203613	0.469358512234348	1205.56311607407	1205.56311607407	0	0	TRUE	0.388620365033171	471.713244005339	471.713244005339	0	0
2735	chr2	43230835	43597046	-	THADA	2	-8.76434658149706	1.14322393449796	1.02353782450509	0.838954689382953	0.144012737193659	0.296643476419357	-0.363276176914811	339.565119883278	-339.565119883278	0	0	TRUE	-0.456959058254296	417.830821235431	-417.830821235431	0	0
13302	chr11	67288302	67302484	+	ANKRD13D	11	-8.76474929704099	1.14332383838679	1.02403636568053	0.838116037319431	0.144134356033389	0.296715467234292	-0.606122322737164	444.625054878881	-444.625054878881	0	0	TRUE	-0.634470007850971	410.934373936383	-410.934373936383	0	0
19302	chr17	77087748	77216802	+	SEC14L1	17	-8.76444012303433	1.14347559866596	1.0234607331166	0.838381886823026	0.144255127259836	0.296550861372626	-0.476083727111661	382.924044955522	-382.924044955522	0	0	TRUE	-0.535966297833173	406.558827440953	-406.558827440953	0	0
17130	chr15	90716345	90816166	+	BLM	15	-8.76451679541159	1.14355908949259	1.02381985065029	0.838986872727403	0.144188042335042	0.296469989436413	-0.50461872291518	334.97506729234	-334.97506729234	0	0	TRUE	-0.614750951615038	357.877555654617	-357.877555654617	0	0
18574	chr17	31093926	31377677	+	NF1	17	-8.76460182161599	1.14324409459898	1.02346942558394	0.838583079531261	0.143874787798643	0.296687564061909	-0.131465551906123	112.12502338551	-112.12502338551	0	0	TRUE	-0.261881927136312	331.937745453557	-331.937745453557	0	0
