testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
11586	chr10	17315420	17455595	-	ST8SIA6	10	-7.1636623475301	-1.39790480603602	-1.60296031282106	-0.0735226149619878	3.41047973177724	4.27139974122335	2.89129814449136	1.25988809634453	1.25988809634453	0.261672273484341	0.999652727623696	TRUE	2.40567514739592	0.597244410001281	0.597244410001281	0.439631344142031	0.999712738703527
2239	chr1	226989864	227319474	-	CDC42BPA	1	-7.16387090045509	-1.39779375270171	-1.60266351978573	-0.0735713052279961	3.41081816523971	4.2708044967653	0.764333335302444	0.636931933520941	0.636931933520941	0.42482397697883	0.999652727623696	TRUE	0.655937944329761	0.447119601650002	0.447119601650002	0.50370599297158	0.999712738703527
17656	chr16	30698170	30741409	+	SRCAP	16	-7.16410169217214	-1.39769488829257	-1.60259030650204	-0.0731621699293302	3.41083449131881	4.27178739473206	0.817800622611176	0.496623029839952	0.496623029839952	0.480987703584507	0.999652727623696	TRUE	0.624817217413475	0.270249673905255	0.270249673905255	0.603164338114717	0.999712738703527
19177	chr17	68974487	69061927	-	ABCA9	17	-7.16352042082657	-1.39791598550108	-1.60292952533639	-0.0735262711296201	3.41048603949008	4.27072038046931	1.79862774327847	0.710169158117992	0.710169158117992	0.399387661222484	0.999652727623696	TRUE	1.25401207388043	0.265995291269974	0.265995291269974	0.606030904802221	0.999712738703527
20242	chr19	15252991	15333545	-	BRD4	19	-7.16410643347482	-1.3977298385786	-1.60239389068236	-0.0731550664403667	3.41084176502572	4.27177578873972	1.21332578645447	0.523181770740393	0.523181770740393	0.469487576005977	0.999652727623696	TRUE	0.906584821263509	0.250689199736257	0.250689199736257	0.616590208319032	0.999712738703527
7593	chr6	15522809	15664058	-	DTNBP1	6	-7.16461703221685	-1.39794423229492	-1.60286842977096	-0.0734980216380771	3.41043730636427	4.27596943251508	2.25963896782341	0.752615455110231	0.752615455110231	0.385649423502313	0.999652727623696	TRUE	1.49006972282424	0.227278741303053	0.227278741303053	0.633548983303411	0.999712738703527
19995	chr19	6771707	6857361	+	VAV1	19	-7.16401651435407	-1.39780710368079	-1.60253828090903	-0.0735036670390965	3.41062078543784	4.27237643690235	0.36061459651714	0.073177305039053	0.073177305039053	0.786765585967573	0.999652727623696	TRUE	0.64491537737161	0.193262247052871	0.193262247052871	0.660215234255209	0.999712738703527
13267	chr11	66069271	66244744	+	PACS1	11	-7.16390622027634	-1.39790674901602	-1.60272567025379	-0.0735448363769245	3.4102202882546	4.27370642477165	-0.218867259900157	0.101012695597433	-0.101012695597433	0.750617727753066	0.999652727623696	TRUE	-0.290832098086502	0.173915259473461	-0.173915259473461	0.676655378386931	0.999712738703527
569	chr1	35930104	36072500	+	AGO3	1	-7.16399322236567	-1.39791676442618	-1.6026759105472	-0.0734289234118734	3.41035971505618	4.27346616553512	-0.259265771748501	0.0518078108819964	-0.0518078108819964	0.819946885331075	0.999652727623696	TRUE	-0.47534359148209	0.161967797853549	-0.161967797853549	0.687351237567938	0.999712738703527
7835	chr6	31738947	31762676	+	MSH5	6	-7.16406272790673	-1.39807250544635	-1.60280049866732	-0.0740315119225636	3.41046193833495	4.27331622195791	1.62794119732724	0.858306171942445	0.858306171942445	0.354213131784286	0.999652727623696	TRUE	0.790429506059939	0.15812849298743	0.15812849298743	0.690885445026862	0.999712738703527
