testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-7.56517394974438	-0.298453734924544	-0.356879868881047	0.456556840711222	0.497792657768839	0.085442043130911	0.802477542112051	874.125990998182	874.125990998182	0	0	TRUE	0.653771313087143	464.851967005456	464.851967005456	0	0
14610	chr12	65855946	65883041	-	HMGA2-AS1	12	-7.58190430667557	-0.290770235009956	-0.347509491839875	0.463876736680429	0.488215164641059	0.106229821771393	0.655092217765624	82.0322628315553	82.0322628315553	0	0	TRUE	0.367596182769828	11.9009347141437	11.9009347141437	0.000561057828019296	0.999233591962469
13023	chr11	58578062	58621550	+	ZFP91	11	-7.58371925939594	-0.290077399184384	-0.346798436934705	0.464936191058713	0.486699796664444	0.108693499910431	0.64265798709979	7.75850311307295	7.75850311307295	0.00534602488125091	0.999849273119009	TRUE	0.731204132748035	5.71001918653928	5.71001918653928	0.016868355033737	0.999233591962469
8548	chr6	147157924	147180992	+	LUADT1	6	-7.58429499156754	-0.289757305882486	-0.346410785564658	0.465113729266433	0.486483247887444	0.109142989693069	0.525670979566442	0.20446791323775	0.20446791323775	0.651138390392805	0.999849273119009	TRUE	11.4264744365817	5.44188176074385	5.44188176074385	0.019659478426312	0.999233591962469
13563	chr11	99019948	100358885	+	CNTN5	11	-7.5842805767283	-0.28976998739818	-0.34641016094648	0.465083559443803	0.486444623056311	0.109156991516797	-0.162061530610231	0.118439298061276	-0.118439298061276	0.730733399724305	0.999849273119009	TRUE	11.1757562616171	4.06621415037807	4.06621415037807	0.0437492231402129	0.999233591962469
5490	chr4	4289250	4321783	+	ZBTB49	4	-7.58448891416798	-0.289661469739685	-0.346290278906709	0.465047932028244	0.486472683057697	0.109259326645789	1.61830568923091	1.45050234186419	1.45050234186419	0.228447364617418	0.999849273119009	TRUE	4.03684888802318	4.00805160510936	4.00805160510936	0.0452834528338325	0.999233591962469
17969	chr16	72282207	72665947	-	LINC01572	16	-7.58441530694687	-0.289693046958881	-0.346311433741524	0.465017291374595	0.486486893388724	0.10920947677726	1.50180069735293	1.98887080438362	1.98887080438362	0.158458996769136	0.999849273119009	TRUE	3.56116236312098	3.79166162958063	3.79166162958063	0.0515084910464503	0.999233591962469
508	chr1	31906420	31939368	-	PTP4A2	1	-7.58428707594135	-0.28977212488621	-0.346421488996728	0.465010635782539	0.486503848208049	0.109119616825711	0.251784754273425	0.77213850541375	0.77213850541375	0.379556300539687	0.999849273119009	TRUE	0.659764414447833	3.43718040373278	3.43718040373278	0.0637443919413649	0.999233591962469
19924	chr19	4090320	4125122	-	MAP2K2	19	-7.58426025893473	-0.289821437424595	-0.34646996171522	0.464928386633521	0.486492968312714	0.10911801453264	0.555325353721109	2.32965530825823	2.32965530825823	0.126929980935256	0.999849273119009	TRUE	0.738421918688418	3.26119965470571	3.26119965470571	0.0709372120596419	0.999233591962469
17919	chr16	69186128	69309052	+	SNTB2	16	-7.58433766475051	-0.289705250199753	-0.346336440702234	0.465171733953458	0.486550380226022	0.109129364198663	0.259850825526726	0.277864345494891	0.277864345494891	0.598104428986318	0.999849273119009	TRUE	1.58093388557379	3.08743512020737	3.08743512020737	0.0788990825048803	0.999233591962469
