testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-9.0069065309121	1.21109083565515	1.00916847063578	1.42309383308702	1.23906607863043	-0.141598213037938	0.439030319649275	6343.59290544572	6343.59290544572	0	0	TRUE	0.405152233327453	4307.40722980676	4307.40722980676	0	0
22245	chr21	46457890	46570015	+	DIP2A	21	-9.00809658660604	1.2135594789552	1.00847672649252	1.42572035223826	1.23895328069675	-0.139235207888266	-0.156204026804135	334.63254541764	-334.63254541764	0	0	TRUE	-0.180345341700355	408.540603598813	-408.540603598813	0	0
13229	chr11	65421797	65445540	+	NEAT1	11	-9.00813246294112	1.21364189392619	1.00842425932461	1.4250876484345	1.23963314520874	-0.139226919301934	-0.122201186416574	259.042895293329	-259.042895293329	0	0	TRUE	-0.145424121825932	333.212067340734	-333.212067340734	0	0
7876	chr6	32261701	32407763	+	TSBP1-AS1	6	-9.00726898580839	1.21364633699311	1.00851118100765	1.42358191455362	1.23831104648223	-0.139441047473287	-0.042977563595937	54.8371082206722	-54.8371082206722	1.30895294603306e-13	5.89979461932666e-12	TRUE	-0.0854263982268359	190.752283909591	-190.752283909591	0	0
19088	chr17	59706653	59842255	+	VMP1	17	-9.00762066061669	1.21363441686238	1.00840092037835	1.42404618301625	1.23880865734513	-0.139419373964073	-0.0994297132497789	113.396318588639	-113.396318588639	0	0	TRUE	-0.133524020396301	183.203961953754	-183.203961953754	0	0
13267	chr11	66069271	66244744	+	PACS1	11	-9.00742463186806	1.21353167922986	1.00845983961771	1.4237445978036	1.23845972459517	-0.139394663917423	-0.0376573509975109	52.6618762020953	-52.6618762020953	3.96238597488718e-13	1.70954706125079e-11	TRUE	-0.0733039795320883	177.55223621428	-177.55223621428	0	0
18172	chr17	2059842	2304785	-	SMG6	17	-9.00722699132267	1.21354757861466	1.00831890004575	1.42389380265542	1.23802193214339	-0.139500481620919	-0.174906633500433	159.533744169399	-159.533744169399	0	0	TRUE	-0.186093769937159	161.036630455637	-161.036630455637	0	0
7877	chr6	32288525	32372899	-	TSBP1	6	-9.0073215063546	1.21365446640856	1.00851251081619	1.42360994995394	1.23831391482498	-0.139495827211959	-0.0328717196838471	29.1482261274941	-29.1482261274941	6.70471016483987e-08	1.32775931597588e-06	TRUE	-0.0792174696649045	147.089600353269	-147.089600353269	0	0
19323	chr17	78674047	78783297	-	CYTH1	17	-9.00760522134782	1.21348405757608	1.00844083396027	1.42397367616908	1.23841272700702	-0.1394029667557	-0.104046711295173	113.162403494352	-113.162403494352	0	0	TRUE	-0.12342008161681	146.497415092308	-146.497415092308	0	0
18574	chr17	31093926	31377677	+	NF1	17	-9.00695438854594	1.21441926067555	1.00909949876825	1.42282020525522	1.23531468568503	-0.140573198453821	0.156176165742332	1064.83939825278	1064.83939825278	0	0	TRUE	0.0656065051856187	143.240802010754	143.240802010754	0	0
8037	chr6	42563061	42693504	+	UBR2	6	-9.00728572214852	1.21354010913835	1.00847031961746	1.42361132640928	1.23834762457295	-0.139537232226317	-0.0815534645464571	54.5214212858118	-54.5214212858118	1.53765888910584e-13	6.81639116335491e-12	TRUE	-0.144216168857934	135.82688101125	-135.82688101125	0	0
19249	chr17	75318075	75406709	-	GRB2	17	-9.0072233469635	1.21342573635627	1.00836917967399	1.42339947969373	1.23875296780005	-0.139460097224495	-0.0772034868131364	94.1979071316309	-94.1979071316309	0	0	TRUE	-0.0965693395826283	135.799399485113	-135.799399485113	0	0
