testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-6.64418397884617	-1.09645867785969	-1.21239845415148	0.157746502549898	1.77620958026506	-0.200460616364256	0.585786441529975	38.9688191510604	38.9688191510604	4.3062897692181e-10	8.41664335393677e-07	TRUE	0.473861490520176	22.1678321382897	22.1678321382897	2.49824694986689e-06	0.00955329633629098
11925	chr10	75430623	76560168	+	LRMDA	10	-6.64811271724402	-1.09449885411853	-1.20995539992357	0.161083664701015	1.77620436691755	-0.193441531051251	3.30626651765584	0.857036591221004	0.857036591221004	0.354569311354279	0.999663864645899	TRUE	12.4349244811768	2.35125375573261	2.35125375573261	0.125182291256206	0.999735955680594
19086	chr17	59618688	59696956	+	CLTC	17	-6.64790767086305	-1.09465646858399	-1.21022269809258	0.16103959225886	1.77641368858499	-0.193701012325315	0.760213437151133	2.34313788538111	2.34313788538111	0.125835849237492	0.999663864645899	TRUE	0.765318525059856	1.54924809731347	1.54924809731347	0.213246476399124	0.999735955680594
8548	chr6	147157924	147180992	+	LUADT1	6	-6.64803915985047	-1.09443968541639	-1.21000371839815	0.161086563771171	1.7763842791959	-0.193564773286679	0.582114037225398	0.22893455416488	0.22893455416488	0.632314968261389	0.999663864645899	TRUE	5.12766788548503	1.52677696159572	1.52677696159572	0.216596810567962	0.999735955680594
16403	chr14	101760797	101927989	+	PPP2R5C	14	-6.64802907368011	-1.09441780482085	-1.20996050893958	0.161183421488438	1.77656673809162	-0.1937371634067	0.241117166495938	0.451913577782761	0.451913577782761	0.501427624856795	0.999663864645899	TRUE	0.531047801404085	1.4624850405753	1.4624850405753	0.226535138369306	0.999735955680594
17969	chr16	72282207	72665947	-	LINC01572	16	-6.64814302114471	-1.09434941448122	-1.2098789880123	0.161011730798286	1.7765076549982	-0.193539505440774	0.769902293243724	0.587612936819824	0.587612936819824	0.443343668562259	0.999663864645899	TRUE	1.99168894565489	1.45795965153047	1.45795965153047	0.227255040714143	0.999735955680594
5490	chr4	4289250	4321783	+	ZBTB49	4	-6.6481315084586	-1.09438472872718	-1.20991657711489	0.161066394562169	1.77645740310411	-0.193495252718148	0.369890571097618	0.087576127560169	0.087576127560169	0.767281523573393	0.999663864645899	TRUE	1.94090106666763	1.09198137113435	1.09198137113435	0.296032617728471	0.999735955680594
21392	chr20	10022005	10220501	-	SNAP25-AS1	20	-6.64802406209722	-1.09447557949831	-1.21001000952882	0.161064609409349	1.77640114020501	-0.193553720827728	0.283149233814216	0.0765365156448752	0.0765365156448752	0.782047073263153	0.999663864645899	TRUE	3.23731484498002	1.01732699330114	1.01732699330114	0.313153893995493	0.999735955680594
2882	chr2	69457996	69644739	-	AAK1	2	-6.64826330378162	-1.09428151777963	-1.20980722185821	0.161258684286466	1.77657664709949	-0.193480915057632	1.35639075771128	0.860074359556165	0.860074359556165	0.353717883425859	0.999663864645899	TRUE	1.4877818589981	1.01451703182283	1.01451703182283	0.313823124601806	0.999735955680594
4061	chr3	8877074	8964472	-	RAD18	3	-6.64802079187893	-1.09447806514074	-1.21008329686905	0.161063906516645	1.77640149275104	-0.193557859205881	0.951734760885351	0.807066612806011	0.807066612806011	0.368988931122782	0.999663864645899	TRUE	1.07730157091392	1.01131610200628	1.01131610200628	0.314587748057125	0.999735955680594
4198	chr3	28240618	28325142	+	CMC1	3	-6.64800996343605	-1.09449213912449	-1.20999695948786	0.160877653857377	1.77640266010914	-0.193571562323165	0.486784738724549	0.394927174031182	0.394927174031182	0.529720773666571	0.999663864645899	TRUE	1.06322288994885	0.989584755276155	0.989584755276155	0.319843885106842	0.999735955680594
10542	chr8	144147644	144261809	+	MROH1	8	-6.64792887226633	-1.09454137315835	-1.21011702816898	0.161057592836018	1.77643037320482	-0.193695852651719	0.335390807798859	0.55917643678913	0.55917643678913	0.454592259113836	0.999663864645899	TRUE	0.460995113263134	0.96166849976089	0.96166849976089	0.32676685819691	0.999735955680594
5680	chr4	41989529	42090461	+	SLC30A9	4	-6.64801474087046	-1.09447746846632	-1.21000707028864	0.161046730377814	1.77637974303099	-0.193539926168645	-0.0335164662581648	0.00198561940760555	-0.00198561940760555	0.964457795522071	0.999663864645899	TRUE	1.48004432183587	0.93818574782108	0.93818574782108	0.332744858041277	0.999735955680594
8798	chr7	17790760	17941494	-	SNX13	7	-6.64778007625559	-1.09461834240622	-1.21024204778652	0.161012166623214	1.77642744704384	-0.193862485134866	0.57644462714507	1.60112353250406	1.60112353250406	0.205744062457017	0.999663864645899	TRUE	0.528198793377448	0.89667706812179	0.89667706812179	0.343674276660123	0.999735955680594
7810	chr6	31546607	31558829	+	NFKBIL1	6	-6.64776988311203	-1.09455243726757	-1.21010861664428	0.160115291127397	1.77232344244048	-0.193900305265818	0.484849216953284	3.00229583362761	3.00229583362761	0.0831466161122025	0.999663864645899	TRUE	0.320129273770826	0.892607223783671	0.892607223783671	0.344771751663929	0.999735955680594
1084	chr1	96720782	96823738	+	PTBP2	1	-6.64831059249778	-1.09431013179013	-1.20976969925723	0.161265491005567	1.77656681226563	-0.193415661652376	1.87125706304925	1.01502576938583	1.01502576938583	0.313701823440518	0.999663864645899	TRUE	1.91945545499862	0.871322877488638	0.871322877488638	0.350589340427101	0.999735955680594
16960	chr15	74445976	74462182	-	UBL7	15	-6.64810026522986	-1.09443035826717	-1.20992412547131	0.161128854305855	1.77646046903583	-0.193534444889194	0.619695099377586	0.246376095510641	0.246376095510641	0.619638418896477	0.999663864645899	TRUE	1.47071616080971	0.868153796655861	0.868153796655861	0.351466923273144	0.999735955680594
13913	chr12	1946052	2005457	-	DCP1B	12	-6.64824036664937	-1.09426824220677	-1.20982101755783	0.16125344059192	1.77657867706902	-0.193509435547755	1.35451303430835	0.82012056086387	0.82012056086387	0.365144919031438	0.999663864645899	TRUE	1.47071424398455	0.868151881885751	0.868151881885751	0.351467454416333	0.999735955680594
10922	chr9	85546539	85743029	-	AGTPBP1	9	-6.64797174838355	-1.09454569911171	-1.21007214558241	0.161033699038929	1.77629567314565	-0.193493002476552	-0.191463317119472	0.105177325559453	-0.105177325559453	0.745702941721929	0.999663864645899	TRUE	1.46986087020313	0.867297772918391	0.867297772918391	0.351704487140303	0.999735955680594
5128	chr3	158696891	158733457	-	RARRES1	3	-6.6479687503215	-1.09452996166913	-1.2100522157703	0.160993239525022	1.77632316879611	-0.193527836162086	-0.141276674927771	0.0390214085682601	-0.0390214085682601	0.843406256148665	0.999663864645899	TRUE	1.46985017264299	0.867287057151771	0.867287057151771	0.351707462369198	0.999735955680594
16610	chr15	39600030	39783841	-	FSIP1	15	-6.64826669214243	-1.09434554392927	-1.20981072358401	0.161159134395772	1.77652826170374	-0.193421772827344	1.1357101695633	0.681289137973181	0.681289137973181	0.409143167298492	0.999663864645899	TRUE	1.2599030705517	0.818888493368831	0.818888493368831	0.365505344767927	0.999735955680594
7225	chr5	148382934	148442827	+	FBXO38	5	-6.648251456464	-1.0943497151222	-1.20981359070787	0.161241506930405	1.77655727861451	-0.193472323465074	0.777352744433971	0.647552728697519	0.647552728697519	0.420989004103165	0.999663864645899	TRUE	0.876903499118986	0.802487209120955	0.802487209120955	0.370350773754478	0.999735955680594
16100	chr14	63371363	63544377	-	PPP2R5E	14	-6.64802990108789	-1.09447796328418	-1.20998272094004	0.161065083129741	1.77641199650021	-0.19355945222392	0.172973243312232	0.0501106719239033	0.0501106719239033	0.822870808198972	0.999663864645899	TRUE	1.64493410655351	0.78255523311509	0.78255523311509	0.376360796185962	0.999735955680594
