testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
11296	chr9	129887186	130044194	-	FNBP1	9	-9.16308291286478	1.13517586673386	0.967086031072998	1.02611454356998	0.0934924200057318	0.786345877473941	1.30058301731088	5612.952369262	5612.952369262	0	0	TRUE	0.729086826746544	954.75592237676	954.75592237676	0	0
19352	chr17	80543837	80966368	+	RPTOR	17	-9.17107412300801	1.13282297470054	0.97202981941956	1.03015062529174	0.0981826144486866	0.806655935627172	-0.928157074662829	482.289666642319	-482.289666642319	0	0	TRUE	-1.06089108371898	549.395369539969	-549.395369539969	0	0
1963	chr1	198638039	198757476	+	PTPRC	1	-9.16930514614597	1.13285555312031	0.970613205815605	1.02985088988328	0.0960884919576116	0.801336780455895	1.21559151396616	995.764667392592	995.764667392592	0	0	TRUE	1.07303025089991	412.678570478223	412.678570478223	0	0
17792	chr16	56988497	57083524	+	NLRC5	16	-9.16739081229026	1.13362968493565	0.97015463574801	1.02917292423402	0.0956103288448485	0.797198434417856	1.28551115510821	2161.05134462134	2161.05134462134	0	0	TRUE	0.782772496932244	386.896578471176	386.896578471176	0	0
19249	chr17	75318075	75406709	-	GRB2	17	-9.17111289446103	1.13186560984632	0.971418121146509	1.02967660266313	0.0968051409904638	0.807327494931815	-0.66931466183867	314.02415755007	-314.02415755007	0	0	TRUE	-0.784908593979452	377.780004639295	-377.780004639295	0	0
13267	chr11	66069271	66244744	+	PACS1	11	-9.17101926110265	1.13214382803097	0.971825035229384	1.03031075710235	0.0965863055115942	0.807470893189432	-0.486544840305152	254.576494700857	-254.576494700857	0	0	TRUE	-0.630093385597452	365.872211440001	-365.872211440001	0	0
18810	chr17	42199176	42277391	-	STAT5B	17	-9.17126323557698	1.13163154963179	0.971394244462368	1.02943756707589	0.0967392815013357	0.807387418532517	-0.675321997646332	295.471075382433	-295.471075382433	0	0	TRUE	-0.788380679919193	349.618492055335	-349.618492055335	0	0
7876	chr6	32261701	32407763	+	TSBP1-AS1	6	-9.16977416302659	1.1303911391502	0.973875147080449	1.02941499370532	0.0954919815118821	0.797893632729821	0.81036872513112	1557.02958238591	1557.02958238591	0	0	TRUE	-0.728802920178867	349.097185969935	-349.097185969935	0	0
2735	chr2	43230835	43597046	-	THADA	2	-9.17128326258486	1.13183895212199	0.971755980894027	1.03127583177654	0.0961954715220216	0.807192036031178	-0.598128272048572	207.346486099414	-207.346486099414	0	0	TRUE	-0.887746394644332	341.647064623656	-341.647064623656	0	0
20934	chr19	49289637	49326191	-	SLC6A16	19	-9.17099794120183	1.13251025183466	0.971448751803807	1.03021616429185	0.0967848829821919	0.806316225252031	-0.908863564419365	245.384108127677	-245.384108127677	0	0	TRUE	-1.06312804134756	274.213964698254	-274.213964698254	0	0
