testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-9.30520124311355	1.23652578898609	1.00492992818385	1.41368646112399	1.18030203305525	-0.0363349227801796	0.322615391542622	5246.72815212025	5246.72815212025	0	0	TRUE	0.301008622228527	3607.72902476462	3607.72902476462	0	0
13229	chr11	65421797	65445540	+	NEAT1	11	-9.3066928632128	1.2372590181225	1.00456156585683	1.41549741273398	1.18112593899554	-0.0345749654341023	-0.141602918282762	599.181903687539	-599.181903687539	0	0	TRUE	-0.158905903155661	686.860402506311	-686.860402506311	0	0
22245	chr21	46457890	46570015	+	DIP2A	21	-9.30612249397137	1.23725260008843	1.00462285216734	1.41580981314073	1.18024269369951	-0.034757094896326	-0.161468541062366	565.472368082497	-565.472368082497	0	0	TRUE	-0.177808398280055	631.003490330884	-631.003490330884	0	0
20228	chr19	14732391	14779560	-	ADGRE2	19	-9.30268467812129	1.23660144625969	1.00373324479709	1.41173153583058	1.17945095331217	-0.0361539946288819	0.315411153156447	2835.67576905945	2835.67576905945	0	0	TRUE	0.196163625155066	562.192532194778	562.192532194778	0	0
18574	chr17	31093926	31377677	+	NF1	17	-9.30416534810582	1.23824459812161	1.0053003345899	1.41266860285495	1.17595994222371	-0.0364005857105054	0.165633564290078	2575.20781074604	2575.20781074604	0	0	TRUE	0.0887804232694844	537.689226851799	537.689226851799	0	0
7876	chr6	32261701	32407763	+	TSBP1-AS1	6	-9.30567411454428	1.23746623050267	1.00462325403438	1.41348088251223	1.17951519495643	-0.034745287533814	-0.0603678968407379	172.818504213821	-172.818504213821	0	0	TRUE	-0.0891303998458033	338.199358792277	-338.199358792277	0	0
19088	chr17	59706653	59842255	+	VMP1	17	-9.30608824444739	1.23734010286319	1.00451600398953	1.41412891183997	1.1801215518018	-0.0347903155400458	-0.108220513399495	225.251489370596	-225.251489370596	0	0	TRUE	-0.137229177771707	322.937013992341	-322.937013992341	0	0
13267	chr11	66069271	66244744	+	PACS1	11	-9.30604544140182	1.23729030312309	1.00452375290196	1.413710172908	1.17966235568491	-0.0346958318924684	-0.0402183655899365	110.445110705216	-110.445110705216	0	0	TRUE	-0.0712368539204825	304.18781210389	-304.18781210389	0	0
19323	chr17	78674047	78783297	-	CYTH1	17	-9.30616411336915	1.23721504186578	1.004595443253	1.41414038400953	1.17962123185587	-0.03473866940796	-0.120461312911149	262.748928515939	-262.748928515939	0	0	TRUE	-0.13523677865129	297.080182495993	-297.080182495993	0	0
7877	chr6	32288525	32372899	-	TSBP1	6	-9.3057173143666	1.23750253584757	1.00466821814402	1.4135280917814	1.17951153539695	-0.0348080197309266	-0.0518256872513652	112.525284310104	-112.525284310104	0	0	TRUE	-0.0840571943274033	262.207632306498	-262.207632306498	0	0
20879	chr19	48208085	48256912	-	CARD8	19	-9.30591187366231	1.23735837294068	1.00455835281737	1.41357502381461	1.17942203980299	-0.0349746627001797	0.00237849298412718	0.272379080299288	0.272379080299288	0.601740311668021	0.723777737844765	TRUE	-0.0870667856415174	259.636788644129	-259.636788644129	0	0
18332	chr17	7856685	7886209	-	NAA38	17	-9.3059123022438	1.23712616580494	1.00441596613218	1.41368404263905	1.18008234831342	-0.0347716405220347	-0.0894852259136385	205.266380280023	-205.266380280023	0	0	TRUE	-0.0979197935724403	236.454816257348	-236.454816257348	0	0
7835	chr6	31738947	31762676	+	MSH5	6	-9.30626045079243	1.23735444064407	1.00459497312424	1.41421970641353	1.17977205271635	-0.034801426386209	-0.102706896633073	155.316790151643	-155.316790151643	0	0	TRUE	-0.135573143327248	221.977684825193	-221.977684825193	0	0
14434	chr12	53506690	53626979	-	ATF7-NPFF	12	-9.30577992492315	1.23719531662975	1.00449615300593	1.41363337356207	1.17958373460538	-0.0348565178059404	-0.114976275196378	167.582068937132	-167.582068937132	0	0	TRUE	-0.138765541402795	205.169950470328	-205.169950470328	0	0
18172	chr17	2059842	2304785	-	SMG6	17	-9.30564166123439	1.23727135688245	1.00444303237025	1.41375894352592	1.17927338409249	-0.0349095913147775	-0.137220341850528	160.395492205629	-160.395492205629	0	0	TRUE	-0.166850549467337	190.969154986786	-190.969154986786	0	0
18249	chr17	5281283	5386340	+	RABEP1	17	-9.30601648787128	1.23743007344957	1.00451133341979	1.41351619664814	1.17936964349107	-0.0347813729220096	-0.120523474641024	183.569460342638	-183.569460342638	0	0	TRUE	-0.128978596608445	187.584094128339	-187.584094128339	0	0
14456	chr12	54230941	54281122	-	CBX5	12	-9.30597445361204	1.23725628468283	1.0045261845059	1.41390159533615	1.17986178312948	-0.0348525388596603	-0.101716910429716	144.271267538657	-144.271267538657	0	0	TRUE	-0.12282792373295	183.513041271362	-183.513041271362	0	0
7810	chr6	31546607	31558829	+	NFKBIL1	6	-9.30619188497022	1.23726037527674	1.00446171905841	1.41409098786496	1.1797874453371	-0.0348316109807169	-0.1423500845599	168.077833224321	-168.077833224321	0	0	TRUE	-0.162461492326477	182.073890976142	-182.073890976142	0	0
8037	chr6	42563061	42693504	+	UBR2	6	-9.30567930312702	1.23732290095022	1.00459490751828	1.41354971952414	1.17955614622711	-0.0349162014071383	-0.0921457785764865	99.1077006505802	-99.1077006505802	0	0	TRUE	-0.140806148596061	179.71533958707	-179.71533958707	0	0
13401	chr11	72836744	73143318	-	FCHSD2	11	-9.30587875485506	1.23756129662128	1.00473120212493	1.41329237303795	1.17914846220274	-0.0347685392760708	-0.0857046925456015	155.809435474686	-155.809435474686	0	0	TRUE	-0.0960805109161305	177.609520500759	-177.609520500759	0	0
569	chr1	35930104	36072500	+	AGO3	1	-9.30599257049413	1.23740456589142	1.00467448615839	1.41375035895305	1.17932310145715	-0.0348245625815709	-0.125643977277833	166.584917007247	-166.584917007247	0	0	TRUE	-0.140358750949195	177.589316921309	-177.589316921309	0	0
18955	chr17	48133441	48431214	-	SKAP1	17	-9.30568197618028	1.23717501454952	1.00437826789737	1.41354469061279	1.17932246231726	-0.03487188279386	-0.1285725500747	166.269554535393	-166.269554535393	0	0	TRUE	-0.137991328989169	177.115391522879	-177.115391522879	0	0
19269	chr17	75941506	75980166	-	ACOX1	17	-9.30581368439152	1.23718767748419	1.0044704880254	1.41361222297795	1.17977380341035	-0.0348327422980887	-0.101571455345481	173.06367749651	-173.06367749651	0	0	TRUE	-0.105544717326608	171.002235373482	-171.002235373482	0	0
19249	chr17	75318075	75406709	-	GRB2	17	-9.30559125524544	1.23717234457816	1.00448813936202	1.41334465901619	1.17987240041512	-0.0348739024960967	-0.0696328868526387	117.182727247011	-117.182727247011	0	0	TRUE	-0.0873353943091598	168.723421467934	-168.723421467934	0	0
4716	chr3	105655460	105870012	-	CBLB	3	-9.30601237504361	1.23729762172783	1.00447577924651	1.41423090132578	1.1793412586469	-0.0349177900302333	-0.281443357234948	161.023037776118	-161.023037776118	0	0	TRUE	-0.363304131194802	161.473210899858	-161.473210899858	0	0
20934	chr19	49289637	49326191	-	SLC6A16	19	-9.30572999852597	1.23730221217105	1.00453922525967	1.4136454677032	1.17962300728045	-0.0348960202839751	-0.122735057663313	149.76752839773	-149.76752839773	0	0	TRUE	-0.131100099723477	156.631120992359	-156.631120992359	0	0
7836	chr6	31739019	31764850	+	MSH5-SAPCD1	6	-9.30613078502783	1.23735958205554	1.00459557440267	1.41393075930505	1.17962321706231	-0.0348718451285504	-0.0429423043457178	36.6173884263262	-36.6173884263262	1.437437613383e-09	2.2026539399159e-08	TRUE	-0.102609477662867	155.585275895894	-155.585275895894	0	0
21752	chr20	48624251	48828999	-	PREX1	20	-9.30618238559717	1.23728594991926	1.0045076038357	1.41426373586483	1.17944778251968	-0.0348611160498057	-0.210026664240081	177.489081663545	-177.489081663545	0	0	TRUE	-0.215308207909548	155.127465574536	-155.127465574536	0	0
7952	chr6	35573584	35729583	-	FKBP5	6	-9.30611035662786	1.2374131360465	1.0046072512751	1.41372453023901	1.17984457504285	-0.0348477015297426	-0.0816765608721125	88.0169222627301	-88.0169222627301	0	0	TRUE	-0.117050402578796	154.949558912078	-154.949558912078	0	0
8030	chr6	41934933	42051357	-	CCND3	6	-9.30598469871086	1.23741363654376	1.0046417029975	1.4139889725156	1.17958238764911	-0.0349107128605607	-0.203114953516993	147.55900576897	-147.55900576897	0	0	TRUE	-0.22718682727138	152.825601018034	-152.825601018034	0	0
10112	chr8	58805411	59120147	-	TOX	8	-9.30574083762324	1.23709085171512	1.00443393131717	1.41381487903726	1.17939297836533	-0.034941442357346	-0.228413867546664	148.06845528842	-148.06845528842	0	0	TRUE	-0.238918121869302	152.169796768809	-152.169796768809	0	0
19304	chr17	77280498	77500593	+	SEPTIN9	17	-9.30603361043367	1.23733821742622	1.00453566886647	1.4139164419388	1.17971475025804	-0.0349091531897386	-0.0829656440888035	56.288833087543	-56.288833087543	6.26165785888588e-14	1.93690834515537e-12	TRUE	-0.158635304216076	145.453351082047	-145.453351082047	0	0
2735	chr2	43230835	43597046	-	THADA	2	-9.3058677281117	1.23727391996213	1.00454182068281	1.41349305913975	1.17975624109822	-0.034861433429964	-0.0706331284013207	88.5677579017356	-88.5677579017356	0	0	TRUE	-0.0981693900164705	145.45040757372	-145.45040757372	0	0
20590	chr19	38646648	38731589	+	ACTN4	19	-9.30585517143164	1.23737884833461	1.00454572778396	1.41395045230084	1.17919690890581	-0.0349208185525583	-0.219397655755595	148.468668056885	-148.468668056885	0	0	TRUE	-0.225839626896547	141.993316913955	-141.993316913955	0	0
7770	chr6	30699806	30718281	-	MDC1	6	-9.30602778270412	1.2373103204183	1.00447998687402	1.41406451991891	1.17958380030289	-0.0348927000729994	-0.119652900565547	103.927465791116	-103.927465791116	0	0	TRUE	-0.165359497169561	140.03320241347	-140.03320241347	0	0
13300	chr11	67118262	67258082	+	KDM2A	11	-9.30579660973487	1.23746467742013	1.00466731708105	1.41343766030667	1.17944379337845	-0.034876875197846	-0.0356392412294968	41.360999673605	-41.360999673605	1.26557320179188e-10	2.37366557530649e-09	TRUE	-0.071144235407484	139.785982517991	-139.785982517991	0	0
13687	chr11	116843414	117099428	-	SIK3	11	-9.30603599466824	1.2375725843545	1.00483749993754	1.41381635655498	1.179470605535	-0.0348530626768405	-0.110726192997254	126.314674140187	-126.314674140187	0	0	TRUE	-0.119623568158657	138.532268619398	-138.532268619398	0	0
