testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
18285	chr17	7225341	7235517	-	DVL2	17	-8.28286582578983	0.515811517118597	0.406692836530397	2.82876769752112	4.13696119723312	-2.98095311581172	1.07257888561921	0.0875767751031162	0.0875767751031162	0.767280688031967	0.999412869837566	TRUE	50.4097572616083	6.41871057398475	6.41871057398475	0.0112924123695599	0.999635796298284
8419	chr6	123216338	123637950	-	TRDN	6	-8.28274765665517	0.515705631999308	0.406676137330449	2.82876299561444	4.13697583770008	-2.98149708582889	3.31768640919194	1.23722029801866	1.23722029801866	0.266007443448083	0.999412869837566	TRUE	50.4096931564425	6.41870005198962	6.41870005198962	0.011292479277906	0.999635796298284
1226	chr1	113389514	113685923	+	MAGI3	1	-8.28292594111422	0.515800445885234	0.406648949148176	2.82877035003589	4.13695408819742	-2.98067763545863	2.99885300015736	0.743851312927291	0.743851312927291	0.388429951440861	0.999412869837566	TRUE	50.4086380933316	6.41852688642393	6.41852688642393	0.011293580479382	0.999635796298284
6056	chr4	112817052	113384221	+	ANK2	4	-8.28291699178756	0.515898794859733	0.406756760256828	2.82883312969994	4.13702908083745	-2.981021508189	2.63208612049964	0.819152308325101	0.819152308325101	0.365428127558729	0.999412869837566	TRUE	50.4084677280932	6.41849895296673	6.41849895296673	0.0112937581252761	0.999635796298284
4213	chr3	32237678	32370321	+	CMTM8	3	-8.28292951967357	0.515947005224563	0.406809007738085	2.82889007335472	4.13709358709973	-2.98123444055879	4.06154049988652	2.51371647855285	2.51371647855285	0.112859490616755	0.999412869837566	TRUE	50.4084549783399	6.41849680698851	6.41849680698851	0.0112937717729792	0.999635796298284
4229	chr3	33955971	34387127	+	LINC01811	3	-8.28293517045396	0.515845634704421	0.406714845308104	2.82878410976924	4.1369685969179	-2.98069935496092	1.22484009137124	0.0972532068626606	0.0972532068626606	0.755151130094795	0.999412869837566	TRUE	50.4076416278942	6.41836334373238	6.41836334373238	0.0112946205878762	0.999635796298284
21018	chr19	51345168	51367388	-	ETFB	19	-8.2829908078763	0.515809465216758	0.406711033299287	2.82877326921368	4.13694643765512	-2.98038065706065	5.30732800177038	0.339200416070526	0.339200416070526	0.560291120889192	0.999412869837566	TRUE	50.4076151929559	6.41835897882629	6.41835897882629	0.0112946483494113	0.999635796298284
11998	chr10	87862624	87971930	+	PTEN	10	-8.28328852736764	0.516260165084121	0.407162735411085	2.82881543640432	4.13759091759899	-2.98180108849295	1.16524548180516	3.793014835549	3.793014835549	0.0514668688812494	0.999412869837566	TRUE	0.993325330209854	2.49318253137335	2.49318253137335	0.114340303826373	0.999635796298284
2884	chr2	69828659	69881384	+	GMCL1	2	-8.28275546107882	0.515812876689057	0.406594789841899	2.82881821916366	4.13703913546822	-2.98172441781481	1.69127785884975	1.4280917848273	1.4280917848273	0.232076112798263	0.999412869837566	TRUE	1.83251734693484	1.11406803694808	1.11406803694808	0.291199354088649	0.999635796298284
18657	chr17	37514806	37610418	-	SYNRG	17	-8.2827709975739	0.515753073636994	0.406629391899073	2.82887638387477	4.13710455872867	-2.98192878223831	0.958738467433399	1.31774683528329	1.31774683528329	0.25099682395424	0.999412869837566	TRUE	0.899124079302842	1.02475550534928	1.02475550534928	0.311393639667109	0.999635796298284
