testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
14609	chr12	65823130	65966295	+	HMGA2	12	-10.1366144720439	1.06569792034691	0.781050676293113	0.324412347546258	1.85844720889262	-0.683795057590811	0.962626136118574	45.8802600216877	45.8802600216877	1.25706112186208e-11	2.48395277679947e-09	TRUE	0.780360353519773	27.5507576333475	27.5507576333475	1.5302541600537e-07	0.00148113300151598
14457	chr12	54261614	54279063	+	SCAT2	12	-10.1370719883558	1.06600248708725	0.781325673532415	0.324520949078208	1.85822016992642	-0.681255431574758	-0.602200247511592	7.42084443403292	-7.42084443403292	0.00644725508161803	0.313787587223577	TRUE	-0.7134658624605	9.92146133957431	-9.92146133957431	0.00163362624958363	0.99978166953784
19607	chr18	41954233	42087830	+	PIK3C3	18	-10.137177210578	1.06606644745932	0.78138919036684	0.32450925658935	1.85678929852286	-0.681866171146201	2.21483091068681	74.9238826522487	74.9238826522487	0	0	TRUE	0.971266607036205	8.76412932283711	8.76412932283711	0.00307212699058268	0.99978166953784
986	chr1	84077061	84238498	+	PRKACB	1	-10.137040828903	1.06600211788463	0.781335033893388	0.324507195103792	1.85825284003682	-0.681450946460512	-1.01640505671106	8.24985911636031	-8.24985911636031	0.00407551638924464	0.209719280863214	TRUE	-1.03304254760298	8.48244614139549	-8.48244614139549	0.00358589612628391	0.99978166953784
6801	chr5	81413020	81752253	-	SSBP2	5	-10.1370512608068	1.0659980631886	0.781308673018371	0.324485682056787	1.85820916816381	-0.68130232563196	-0.692614859515538	7.71760598305264	-7.71760598305264	0.00546848641953224	0.271500732788837	TRUE	-0.717691405217332	8.2287246727501	-8.2287246727501	0.00412324942310083	0.99978166953784
13249	chr11	65832962	65853701	+	SNX32	11	-10.1370896676212	1.06603318111154	0.781341044805582	0.324486219857445	1.85822661860089	-0.681369052907396	-0.523443529483909	3.24666537187295	-3.24666537187295	0.0715689235094834	0.999498701345901	TRUE	-0.829224857549749	7.42583128873957	-7.42583128873957	0.00642941158425503	0.99978166953784
13267	chr11	66069271	66244744	+	PACS1	11	-10.1370908031231	1.06601565052971	0.781323054171391	0.324425079586857	1.85809569519637	-0.680746478180558	-0.12492511607824	3.19767130547552	-3.19767130547552	0.0737432022131207	0.999498701345901	TRUE	-0.191904312504835	7.38770932200714	-7.38770932200714	0.00656710713218756	0.99978166953784
18172	chr17	2059842	2304785	-	SMG6	17	-10.137100591391	1.06603889060815	0.781336208338093	0.324492388023716	1.85801014458342	-0.681019742652197	-0.314784720259677	5.17012087011244	-5.17012087011244	0.0229786170346662	0.86472004869284	TRUE	-0.368881624387014	6.93851985086803	-6.93851985086803	0.00843588910681903	0.99978166953784
138	chr1	8352403	8818640	-	RERE	1	-10.1371247664481	1.06602919002209	0.781355192823626	0.324612211317537	1.85816325282132	-0.682647824454278	0.574751933504076	24.1960088041087	24.1960088041087	8.70124139518147e-07	9.88140976832102e-05	TRUE	-0.352527098312652	6.90657773223938	-6.90657773223938	0.00858792097743355	0.99978166953784
2735	chr2	43230835	43597046	-	THADA	2	-10.1370955326666	1.06600921539897	0.781293760722115	0.324499572332389	1.85826818357679	-0.680976295551171	-0.257240155079356	5.06192776121316	-5.06192776121316	0.0244570189864601	0.898272667606789	TRUE	-0.301804007906957	6.84111989135272	-6.84111989135272	0.00890829751528155	0.99978166953784
19304	chr17	77280498	77500593	+	SEPTIN9	17	-10.1370699399866	1.06600905972438	0.781321654128516	0.324500219470591	1.8583285723954	-0.681320809827192	-0.532714470215424	5.54309732452384	-5.54309732452384	0.0185537165208918	0.727490246558788	TRUE	-0.598337496197775	6.70479782126495	-6.70479782126495	0.00961538325871392	0.99978166953784
